,Day,Month,Hour,Weekend,Week,Type,Traffic
17178,16,2,18,0,7,2,0.4714285714285714
17179,16,2,19,0,7,2,0.42857142857142855
17180,16,2,20,0,7,2,0.2571428571428571
17181,16,2,21,0,7,2,0.5571428571428572
17182,16,2,22,0,7,2,0.5142857142857142
17183,16,2,23,0,7,2,0.38571428571428573
17184,17,2,0,0,7,2,0.3
17185,17,2,1,0,7,2,0.3
17186,17,2,2,0,7,2,0.2571428571428571
17187,17,2,3,0,7,2,0.2571428571428571
17188,17,2,4,0,7,2,0.2571428571428571
17189,17,2,5,0,7,2,0.12857142857142856
17190,17,2,6,0,7,2,0.1714285714285714
17191,17,2,7,0,7,2,0.2571428571428571
17192,17,2,8,0,7,2,0.0857142857142857
17193,17,2,9,0,7,2,0.12857142857142856
17194,17,2,10,0,7,2,0.21428571428571427
17195,17,2,11,0,7,2,0.3428571428571428
17196,17,2,12,0,7,2,0.42857142857142855
17197,17,2,13,0,7,2,0.3
17198,17,2,14,0,7,2,0.3
17199,17,2,15,0,7,2,0.38571428571428573
17200,17,2,16,0,7,2,0.3
17201,17,2,17,0,7,2,0.3428571428571428
17202,17,2,18,0,7,2,0.2571428571428571
17203,17,2,19,0,7,2,0.3428571428571428
17204,17,2,20,0,7,2,0.42857142857142855
17205,17,2,21,0,7,2,0.38571428571428573
17206,17,2,22,0,7,2,0.5142857142857142
17207,17,2,23,0,7,2,0.3428571428571428
17208,18,2,0,0,7,2,0.3428571428571428
17209,18,2,1,0,7,2,0.2571428571428571
17210,18,2,2,0,7,2,0.2571428571428571
17211,18,2,3,0,7,2,0.38571428571428573
17212,18,2,4,0,7,2,0.12857142857142856
17213,18,2,5,0,7,2,0.3
17214,18,2,6,0,7,2,0.12857142857142856
17215,18,2,7,0,7,2,0.12857142857142856
17216,18,2,8,0,7,2,0.2571428571428571
17217,18,2,9,0,7,2,0.21428571428571427
17218,18,2,10,0,7,2,0.3
17219,18,2,11,0,7,2,0.42857142857142855
17220,18,2,12,0,7,2,0.38571428571428573
17221,18,2,13,0,7,2,0.3428571428571428
17222,18,2,14,0,7,2,0.42857142857142855
17223,18,2,15,0,7,2,0.38571428571428573
17224,18,2,16,0,7,2,0.38571428571428573
17225,18,2,17,0,7,2,0.21428571428571427
17226,18,2,18,0,7,2,0.42857142857142855
17227,18,2,19,0,7,2,0.42857142857142855
17228,18,2,20,0,7,2,0.4714285714285714
17229,18,2,21,0,7,2,0.4714285714285714
17230,18,2,22,0,7,2,0.4714285714285714
17231,18,2,23,0,7,2,0.21428571428571427
17232,19,2,0,0,7,2,0.42857142857142855
17233,19,2,1,0,7,2,0.1714285714285714
17234,19,2,2,0,7,2,0.1714285714285714
17235,19,2,3,0,7,2,0.12857142857142856
17236,19,2,4,0,7,2,0.0857142857142857
17237,19,2,5,0,7,2,0.21428571428571427
17238,19,2,6,0,7,2,0.12857142857142856
17239,19,2,7,0,7,2,0.21428571428571427
17240,19,2,8,0,7,2,0.21428571428571427
17241,19,2,9,0,7,2,0.2571428571428571
17242,19,2,10,0,7,2,0.0857142857142857
17243,19,2,11,0,7,2,0.3
17244,19,2,12,0,7,2,0.4714285714285714
17245,19,2,13,0,7,2,0.3
17246,19,2,14,0,7,2,0.3428571428571428
17247,19,2,15,0,7,2,0.3428571428571428
17248,19,2,16,0,7,2,0.21428571428571427
17249,19,2,17,0,7,2,0.38571428571428573
17250,19,2,18,0,7,2,0.42857142857142855
17251,19,2,19,0,7,2,0.5142857142857142
17252,19,2,20,0,7,2,0.4714285714285714
17253,19,2,21,0,7,2,0.4714285714285714
17254,19,2,22,0,7,2,0.42857142857142855
17255,19,2,23,0,7,2,0.5142857142857142
17256,20,2,0,1,7,2,0.3428571428571428
17257,20,2,1,1,7,2,0.1714285714285714
17258,20,2,2,1,7,2,0.1714285714285714
17259,20,2,3,1,7,2,0.21428571428571427
17260,20,2,4,1,7,2,0.12857142857142856
17261,20,2,5,1,7,2,0.1714285714285714
17262,20,2,6,1,7,2,0.12857142857142856
17263,20,2,7,1,7,2,0.0857142857142857
17264,20,2,8,1,7,2,0.1714285714285714
17265,20,2,9,1,7,2,0.21428571428571427
17266,20,2,10,1,7,2,0.12857142857142856
17267,20,2,11,1,7,2,0.2571428571428571
17268,20,2,12,1,7,2,0.1714285714285714
17269,20,2,13,1,7,2,0.1714285714285714
17270,20,2,14,1,7,2,0.2571428571428571
17271,20,2,15,1,7,2,0.2571428571428571
17272,20,2,16,1,7,2,0.21428571428571427
17273,20,2,17,1,7,2,0.12857142857142856
17274,20,2,18,1,7,2,0.21428571428571427
17275,20,2,19,1,7,2,0.2571428571428571
17276,20,2,20,1,7,2,0.3428571428571428
17277,20,2,21,1,7,2,0.2571428571428571
17278,20,2,22,1,7,2,0.1714285714285714
17279,20,2,23,1,7,2,0.1714285714285714
17280,21,2,0,1,7,2,0.1714285714285714
17281,21,2,1,1,7,2,0.2571428571428571
17282,21,2,2,1,7,2,0.12857142857142856
17283,21,2,3,1,7,2,0.0857142857142857
17284,21,2,4,1,7,2,0.21428571428571427
17285,21,2,5,1,7,2,0.0857142857142857
17286,21,2,6,1,7,2,0.1714285714285714
17287,21,2,7,1,7,2,0.04285714285714285
17288,21,2,8,1,7,2,0.0857142857142857
17289,21,2,9,1,7,2,0.0857142857142857
17290,21,2,10,1,7,2,0.04285714285714285
17291,21,2,11,1,7,2,0.12857142857142856
17292,21,2,12,1,7,2,0.12857142857142856
17293,21,2,13,1,7,2,0.04285714285714285
17294,21,2,14,1,7,2,0.1714285714285714
17295,21,2,15,1,7,2,0.21428571428571427
17296,21,2,16,1,7,2,0.0857142857142857
17297,21,2,17,1,7,2,0.12857142857142856
17298,21,2,18,1,7,2,0.0857142857142857
17299,21,2,19,1,7,2,0.12857142857142856
17300,21,2,20,1,7,2,0.3
17301,21,2,21,1,7,2,0.1714285714285714
17302,21,2,22,1,7,2,0.21428571428571427
17303,21,2,23,1,7,2,0.2571428571428571
17304,22,2,0,0,8,2,0.21428571428571427
17305,22,2,1,0,8,2,0.1714285714285714
17306,22,2,2,0,8,2,0.12857142857142856
17307,22,2,3,0,8,2,0.1714285714285714
17308,22,2,4,0,8,2,0.04285714285714285
17309,22,2,5,0,8,2,0.0
17310,22,2,6,0,8,2,0.04285714285714285
17311,22,2,7,0,8,2,0.12857142857142856
17312,22,2,8,0,8,2,0.1714285714285714
17313,22,2,9,0,8,2,0.3428571428571428
17314,22,2,10,0,8,2,0.1714285714285714
17315,22,2,11,0,8,2,0.4714285714285714
17316,22,2,12,0,8,2,0.4714285714285714
17317,22,2,13,0,8,2,0.3
17318,22,2,14,0,8,2,0.42857142857142855
17319,22,2,15,0,8,2,0.38571428571428573
17320,22,2,16,0,8,2,0.42857142857142855
17321,22,2,17,0,8,2,0.4714285714285714
17322,22,2,18,0,8,2,0.38571428571428573
17323,22,2,19,0,8,2,0.3428571428571428
17324,22,2,20,0,8,2,0.42857142857142855
17325,22,2,21,0,8,2,0.5142857142857142
17326,22,2,22,0,8,2,0.3428571428571428
17327,22,2,23,0,8,2,0.3428571428571428
17328,23,2,0,0,8,2,0.3428571428571428
17329,23,2,1,0,8,2,0.3428571428571428
17330,23,2,2,0,8,2,0.2571428571428571
17331,23,2,3,0,8,2,0.3428571428571428
17332,23,2,4,0,8,2,0.3428571428571428
17333,23,2,5,0,8,2,0.0857142857142857
17334,23,2,6,0,8,2,0.21428571428571427
17335,23,2,7,0,8,2,0.3
17336,23,2,8,0,8,2,0.3
17337,23,2,9,0,8,2,0.2571428571428571
17338,23,2,10,0,8,2,0.3
17339,23,2,11,0,8,2,0.3428571428571428
17340,23,2,12,0,8,2,0.5142857142857142
17341,23,2,13,0,8,2,0.2571428571428571
17342,23,2,14,0,8,2,0.6
17343,23,2,15,0,8,2,0.5142857142857142
17344,23,2,16,0,8,2,0.4714285714285714
17345,23,2,17,0,8,2,0.42857142857142855
17346,23,2,18,0,8,2,0.5142857142857142
17347,23,2,19,0,8,2,0.4714285714285714
17348,23,2,20,0,8,2,0.42857142857142855
17349,23,2,21,0,8,2,0.4714285714285714
17350,23,2,22,0,8,2,0.3428571428571428
17351,23,2,23,0,8,2,0.42857142857142855
17352,24,2,0,0,8,2,0.3
17353,24,2,1,0,8,2,0.4714285714285714
17354,24,2,2,0,8,2,0.2571428571428571
17355,24,2,3,0,8,2,0.21428571428571427
17356,24,2,4,0,8,2,0.3
17357,24,2,5,0,8,2,0.1714285714285714
17358,24,2,6,0,8,2,0.2571428571428571
17359,24,2,7,0,8,2,0.04285714285714285
17360,24,2,8,0,8,2,0.1714285714285714
17361,24,2,9,0,8,2,0.2571428571428571
17362,24,2,10,0,8,2,0.38571428571428573
17363,24,2,11,0,8,2,0.4714285714285714
17364,24,2,12,0,8,2,0.38571428571428573
17365,24,2,13,0,8,2,0.42857142857142855
17366,24,2,14,0,8,2,0.42857142857142855
17367,24,2,15,0,8,2,0.5142857142857142
17368,24,2,16,0,8,2,0.3
17369,24,2,17,0,8,2,0.38571428571428573
17370,24,2,18,0,8,2,0.38571428571428573
17371,24,2,19,0,8,2,0.3
17372,24,2,20,0,8,2,0.3428571428571428
17373,24,2,21,0,8,2,0.5571428571428572
17374,24,2,22,0,8,2,0.3
17375,24,2,23,0,8,2,0.2571428571428571
17376,25,2,0,0,8,2,0.42857142857142855
17377,25,2,1,0,8,2,0.2571428571428571
17378,25,2,2,0,8,2,0.2571428571428571
17379,25,2,3,0,8,2,0.2571428571428571
17380,25,2,4,0,8,2,0.21428571428571427
17381,25,2,5,0,8,2,0.2571428571428571
17382,25,2,6,0,8,2,0.21428571428571427
17383,25,2,7,0,8,2,0.1714285714285714
17384,25,2,8,0,8,2,0.12857142857142856
17385,25,2,9,0,8,2,0.1714285714285714
17386,25,2,10,0,8,2,0.21428571428571427
17387,25,2,11,0,8,2,0.4714285714285714
17388,25,2,12,0,8,2,0.38571428571428573
17389,25,2,13,0,8,2,0.1714285714285714
17390,25,2,14,0,8,2,0.5142857142857142
17391,25,2,15,0,8,2,0.3
17392,25,2,16,0,8,2,0.21428571428571427
17393,25,2,17,0,8,2,0.21428571428571427
17394,25,2,18,0,8,2,0.2571428571428571
17395,25,2,19,0,8,2,0.42857142857142855
17396,25,2,20,0,8,2,0.5142857142857142
17397,25,2,21,0,8,2,0.2571428571428571
17398,25,2,22,0,8,2,0.42857142857142855
17399,25,2,23,0,8,2,0.38571428571428573
17400,26,2,0,0,8,2,0.3
17401,26,2,1,0,8,2,0.2571428571428571
17402,26,2,2,0,8,2,0.2571428571428571
17403,26,2,3,0,8,2,0.12857142857142856
17404,26,2,4,0,8,2,0.2571428571428571
17405,26,2,5,0,8,2,0.3
17406,26,2,6,0,8,2,0.12857142857142856
17407,26,2,7,0,8,2,0.1714285714285714
17408,26,2,8,0,8,2,0.21428571428571427
17409,26,2,9,0,8,2,0.2571428571428571
17410,26,2,10,0,8,2,0.3
17411,26,2,11,0,8,2,0.38571428571428573
17412,26,2,12,0,8,2,0.21428571428571427
17413,26,2,13,0,8,2,0.3
17414,26,2,14,0,8,2,0.5142857142857142
17415,26,2,15,0,8,2,0.5571428571428572
17416,26,2,16,0,8,2,0.4714285714285714
17417,26,2,17,0,8,2,0.5142857142857142
17418,26,2,18,0,8,2,0.21428571428571427
17419,26,2,19,0,8,2,0.3428571428571428
17420,26,2,20,0,8,2,0.21428571428571427
17421,26,2,21,0,8,2,0.42857142857142855
17422,26,2,22,0,8,2,0.21428571428571427
17423,26,2,23,0,8,2,0.3428571428571428
17424,27,2,0,1,8,2,0.3
17425,27,2,1,1,8,2,0.1714285714285714
17426,27,2,2,1,8,2,0.0857142857142857
17427,27,2,3,1,8,2,0.1714285714285714
17428,27,2,4,1,8,2,0.0857142857142857
17429,27,2,5,1,8,2,0.12857142857142856
17430,27,2,6,1,8,2,0.0857142857142857
17431,27,2,7,1,8,2,0.0857142857142857
17432,27,2,8,1,8,2,0.04285714285714285
17433,27,2,9,1,8,2,0.12857142857142856
17434,27,2,10,1,8,2,0.1714285714285714
17435,27,2,11,1,8,2,0.12857142857142856
17436,27,2,12,1,8,2,0.1714285714285714
17437,27,2,13,1,8,2,0.12857142857142856
17438,27,2,14,1,8,2,0.12857142857142856
17439,27,2,15,1,8,2,0.12857142857142856
17440,27,2,16,1,8,2,0.04285714285714285
17441,27,2,17,1,8,2,0.0857142857142857
17442,27,2,18,1,8,2,0.0857142857142857
17443,27,2,19,1,8,2,0.0857142857142857
17444,27,2,20,1,8,2,0.12857142857142856
17445,27,2,21,1,8,2,0.1714285714285714
17446,27,2,22,1,8,2,0.21428571428571427
17447,27,2,23,1,8,2,0.3
17448,28,2,0,1,8,2,0.0857142857142857
17449,28,2,1,1,8,2,0.12857142857142856
17450,28,2,2,1,8,2,0.12857142857142856
17451,28,2,3,1,8,2,0.0857142857142857
17452,28,2,4,1,8,2,0.21428571428571427
17453,28,2,5,1,8,2,0.0857142857142857
17454,28,2,6,1,8,2,0.04285714285714285
17455,28,2,7,1,8,2,0.0
17456,28,2,8,1,8,2,0.1714285714285714
17457,28,2,9,1,8,2,0.0857142857142857
17458,28,2,10,1,8,2,0.21428571428571427
17459,28,2,11,1,8,2,0.0857142857142857
17460,28,2,12,1,8,2,0.1714285714285714
17461,28,2,13,1,8,2,0.0
17462,28,2,14,1,8,2,0.12857142857142856
17463,28,2,15,1,8,2,0.2571428571428571
17464,28,2,16,1,8,2,0.04285714285714285
17465,28,2,17,1,8,2,0.12857142857142856
17466,28,2,18,1,8,2,0.21428571428571427
17467,28,2,19,1,8,2,0.3
17468,28,2,20,1,8,2,0.2571428571428571
17469,28,2,21,1,8,2,0.12857142857142856
17470,28,2,22,1,8,2,0.3428571428571428
17471,28,2,23,1,8,2,0.21428571428571427
17472,29,2,0,0,9,2,0.21428571428571427
17473,29,2,1,0,9,2,0.1714285714285714
17474,29,2,2,0,9,2,0.2571428571428571
17475,29,2,3,0,9,2,0.0857142857142857
17476,29,2,4,0,9,2,0.12857142857142856
17477,29,2,5,0,9,2,0.0
17478,29,2,6,0,9,2,0.04285714285714285
17479,29,2,7,0,9,2,0.21428571428571427
17480,29,2,8,0,9,2,0.1714285714285714
17481,29,2,9,0,9,2,0.3428571428571428
17482,29,2,10,0,9,2,0.42857142857142855
17483,29,2,11,0,9,2,0.42857142857142855
17484,29,2,12,0,9,2,0.38571428571428573
17485,29,2,13,0,9,2,0.38571428571428573
17486,29,2,14,0,9,2,0.38571428571428573
17487,29,2,15,0,9,2,0.5571428571428572
17488,29,2,16,0,9,2,0.4714285714285714
17489,29,2,17,0,9,2,0.42857142857142855
17490,29,2,18,0,9,2,0.38571428571428573
17491,29,2,19,0,9,2,0.5142857142857142
17492,29,2,20,0,9,2,0.5142857142857142
17493,29,2,21,0,9,2,0.6
17494,29,2,22,0,9,2,0.38571428571428573
17495,29,2,23,0,9,2,0.4714285714285714
17496,1,3,0,0,9,2,0.3428571428571428
17497,1,3,1,0,9,2,0.3428571428571428
17498,1,3,2,0,9,2,0.1714285714285714
17499,1,3,3,0,9,2,0.38571428571428573
17500,1,3,4,0,9,2,0.21428571428571427
17501,1,3,5,0,9,2,0.1714285714285714
17502,1,3,6,0,9,2,0.12857142857142856
17503,1,3,7,0,9,2,0.21428571428571427
17504,1,3,8,0,9,2,0.1714285714285714
17505,1,3,9,0,9,2,0.3
17506,1,3,10,0,9,2,0.2571428571428571
17507,1,3,11,0,9,2,0.4714285714285714
17508,1,3,12,0,9,2,0.5142857142857142
17509,1,3,13,0,9,2,0.3428571428571428
17510,1,3,14,0,9,2,0.42857142857142855
17511,1,3,15,0,9,2,0.6
17512,1,3,16,0,9,2,0.5571428571428572
17513,1,3,17,0,9,2,0.42857142857142855
17514,1,3,18,0,9,2,0.3
17515,1,3,19,0,9,2,0.4714285714285714
17516,1,3,20,0,9,2,0.5571428571428572
17517,1,3,21,0,9,2,0.5571428571428572
17518,1,3,22,0,9,2,0.4714285714285714
17519,1,3,23,0,9,2,0.38571428571428573
17520,2,3,0,0,9,2,0.3428571428571428
17521,2,3,1,0,9,2,0.4714285714285714
17522,2,3,2,0,9,2,0.42857142857142855
17523,2,3,3,0,9,2,0.3
17524,2,3,4,0,9,2,0.1714285714285714
17525,2,3,5,0,9,2,0.12857142857142856
17526,2,3,6,0,9,2,0.21428571428571427
17527,2,3,7,0,9,2,0.0857142857142857
17528,2,3,8,0,9,2,0.0857142857142857
17529,2,3,9,0,9,2,0.21428571428571427
17530,2,3,10,0,9,2,0.42857142857142855
17531,2,3,11,0,9,2,0.42857142857142855
17532,2,3,12,0,9,2,0.3428571428571428
17533,2,3,13,0,9,2,0.42857142857142855
17534,2,3,14,0,9,2,0.5571428571428572
17535,2,3,15,0,9,2,0.42857142857142855
17536,2,3,16,0,9,2,0.4714285714285714
17537,2,3,17,0,9,2,0.42857142857142855
17538,2,3,18,0,9,2,0.4714285714285714
17539,2,3,19,0,9,2,0.42857142857142855
17540,2,3,20,0,9,2,0.5142857142857142
17541,2,3,21,0,9,2,0.42857142857142855
17542,2,3,22,0,9,2,0.42857142857142855
17543,2,3,23,0,9,2,0.3428571428571428
17544,3,3,0,0,9,2,0.3428571428571428
17545,3,3,1,0,9,2,0.38571428571428573
17546,3,3,2,0,9,2,0.3
17547,3,3,3,0,9,2,0.3428571428571428
17548,3,3,4,0,9,2,0.21428571428571427
17549,3,3,5,0,9,2,0.21428571428571427
17550,3,3,6,0,9,2,0.2571428571428571
17551,3,3,7,0,9,2,0.2571428571428571
17552,3,3,8,0,9,2,0.21428571428571427
17553,3,3,9,0,9,2,0.21428571428571427
17554,3,3,10,0,9,2,0.3
17555,3,3,11,0,9,2,0.38571428571428573
17556,3,3,12,0,9,2,0.38571428571428573
17557,3,3,13,0,9,2,0.5142857142857142
17558,3,3,14,0,9,2,0.3428571428571428
17559,3,3,15,0,9,2,0.3428571428571428
17560,3,3,16,0,9,2,0.3428571428571428
17561,3,3,17,0,9,2,0.4714285714285714
17562,3,3,18,0,9,2,0.4714285714285714
17563,3,3,19,0,9,2,0.38571428571428573
17564,3,3,20,0,9,2,0.6
17565,3,3,21,0,9,2,0.3428571428571428
17566,3,3,22,0,9,2,0.3428571428571428
17567,3,3,23,0,9,2,0.3
17568,4,3,0,0,9,2,0.3428571428571428
17569,4,3,1,0,9,2,0.21428571428571427
17570,4,3,2,0,9,2,0.1714285714285714
17571,4,3,3,0,9,2,0.3
17572,4,3,4,0,9,2,0.0857142857142857
17573,4,3,5,0,9,2,0.0857142857142857
17574,4,3,6,0,9,2,0.1714285714285714
17575,4,3,7,0,9,2,0.12857142857142856
17576,4,3,8,0,9,2,0.2571428571428571
17577,4,3,9,0,9,2,0.21428571428571427
17578,4,3,10,0,9,2,0.3428571428571428
17579,4,3,11,0,9,2,0.21428571428571427
17580,4,3,12,0,9,2,0.3428571428571428
17581,4,3,13,0,9,2,0.21428571428571427
17582,4,3,14,0,9,2,0.3
17583,4,3,15,0,9,2,0.21428571428571427
17584,4,3,16,0,9,2,0.2571428571428571
17585,4,3,17,0,9,2,0.3428571428571428
17586,4,3,18,0,9,2,0.3428571428571428
17587,4,3,19,0,9,2,0.3
17588,4,3,20,0,9,2,0.5142857142857142
17589,4,3,21,0,9,2,0.3
17590,4,3,22,0,9,2,0.38571428571428573
17591,4,3,23,0,9,2,0.2571428571428571
17592,5,3,0,1,9,2,0.4714285714285714
17593,5,3,1,1,9,2,0.3428571428571428
17594,5,3,2,1,9,2,0.1714285714285714
17595,5,3,3,1,9,2,0.21428571428571427
17596,5,3,4,1,9,2,0.1714285714285714
17597,5,3,5,1,9,2,0.04285714285714285
17598,5,3,6,1,9,2,0.1714285714285714
17599,5,3,7,1,9,2,0.21428571428571427
17600,5,3,8,1,9,2,0.0
17601,5,3,9,1,9,2,0.21428571428571427
17602,5,3,10,1,9,2,0.21428571428571427
17603,5,3,11,1,9,2,0.1714285714285714
17604,5,3,12,1,9,2,0.04285714285714285
17605,5,3,13,1,9,2,0.0857142857142857
17606,5,3,14,1,9,2,0.04285714285714285
17607,5,3,15,1,9,2,0.1714285714285714
17608,5,3,16,1,9,2,0.04285714285714285
17609,5,3,17,1,9,2,0.0857142857142857
17610,5,3,18,1,9,2,0.0857142857142857
17611,5,3,19,1,9,2,0.21428571428571427
17612,5,3,20,1,9,2,0.38571428571428573
17613,5,3,21,1,9,2,0.2571428571428571
17614,5,3,22,1,9,2,0.21428571428571427
17615,5,3,23,1,9,2,0.3428571428571428
17616,6,3,0,1,9,2,0.3428571428571428
17617,6,3,1,1,9,2,0.0857142857142857
17618,6,3,2,1,9,2,0.21428571428571427
17619,6,3,3,1,9,2,0.12857142857142856
17620,6,3,4,1,9,2,0.21428571428571427
17621,6,3,5,1,9,2,0.12857142857142856
17622,6,3,6,1,9,2,0.04285714285714285
17623,6,3,7,1,9,2,0.1714285714285714
17624,6,3,8,1,9,2,0.04285714285714285
17625,6,3,9,1,9,2,0.21428571428571427
17626,6,3,10,1,9,2,0.04285714285714285
17627,6,3,11,1,9,2,0.1714285714285714
17628,6,3,12,1,9,2,0.21428571428571427
17629,6,3,13,1,9,2,0.12857142857142856
17630,6,3,14,1,9,2,0.12857142857142856
17631,6,3,15,1,9,2,0.04285714285714285
17632,6,3,16,1,9,2,0.04285714285714285
17633,6,3,17,1,9,2,0.0857142857142857
17634,6,3,18,1,9,2,0.21428571428571427
17635,6,3,19,1,9,2,0.2571428571428571
17636,6,3,20,1,9,2,0.2571428571428571
17637,6,3,21,1,9,2,0.2571428571428571
17638,6,3,22,1,9,2,0.3428571428571428
17639,6,3,23,1,9,2,0.21428571428571427
17640,7,3,0,0,10,2,0.18461538461538463
17641,7,3,1,0,10,2,0.18461538461538463
17642,7,3,2,0,10,2,0.09230769230769231
17643,7,3,3,0,10,2,0.27692307692307694
17644,7,3,4,0,10,2,0.23076923076923078
17645,7,3,5,0,10,2,0.18461538461538463
17646,7,3,6,0,10,2,0.09230769230769231
17647,7,3,7,0,10,2,0.13846153846153847
17648,7,3,8,0,10,2,0.27692307692307694
17649,7,3,9,0,10,2,0.27692307692307694
17650,7,3,10,0,10,2,0.27692307692307694
17651,7,3,11,0,10,2,0.46153846153846156
17652,7,3,12,0,10,2,0.27692307692307694
17653,7,3,13,0,10,2,0.32307692307692304
17654,7,3,14,0,10,2,0.36923076923076925
17655,7,3,15,0,10,2,0.6
17656,7,3,16,0,10,2,0.46153846153846156
17657,7,3,17,0,10,2,0.36923076923076925
17658,7,3,18,0,10,2,0.5076923076923077
17659,7,3,19,0,10,2,0.46153846153846156
17660,7,3,20,0,10,2,0.36923076923076925
17661,7,3,21,0,10,2,0.36923076923076925
17662,7,3,22,0,10,2,0.46153846153846156
17663,7,3,23,0,10,2,0.41538461538461535
17664,8,3,0,0,10,2,0.36923076923076925
17665,8,3,1,0,10,2,0.46153846153846156
17666,8,3,2,0,10,2,0.36923076923076925
17667,8,3,3,0,10,2,0.32307692307692304
17668,8,3,4,0,10,2,0.18461538461538463
17669,8,3,5,0,10,2,0.18461538461538463
17670,8,3,6,0,10,2,0.23076923076923078
17671,8,3,7,0,10,2,0.18461538461538463
17672,8,3,8,0,10,2,0.13846153846153847
17673,8,3,9,0,10,2,0.36923076923076925
17674,8,3,10,0,10,2,0.36923076923076925
17675,8,3,11,0,10,2,0.32307692307692304
17676,8,3,12,0,10,2,0.5076923076923077
17677,8,3,13,0,10,2,0.32307692307692304
17678,8,3,14,0,10,2,0.36923076923076925
17679,8,3,15,0,10,2,0.5076923076923077
17680,8,3,16,0,10,2,0.36923076923076925
17681,8,3,17,0,10,2,0.27692307692307694
17682,8,3,18,0,10,2,0.41538461538461535
17683,8,3,19,0,10,2,0.41538461538461535
17684,8,3,20,0,10,2,0.46153846153846156
17685,8,3,21,0,10,2,0.6
17686,8,3,22,0,10,2,0.46153846153846156
17687,8,3,23,0,10,2,0.41538461538461535
17688,9,3,0,0,10,2,0.32307692307692304
17689,9,3,1,0,10,2,0.32307692307692304
17690,9,3,2,0,10,2,0.32307692307692304
17691,9,3,3,0,10,2,0.36923076923076925
17692,9,3,4,0,10,2,0.32307692307692304
17693,9,3,5,0,10,2,0.18461538461538463
17694,9,3,6,0,10,2,0.18461538461538463
17695,9,3,7,0,10,2,0.23076923076923078
17696,9,3,8,0,10,2,0.18461538461538463
17697,9,3,9,0,10,2,0.36923076923076925
17698,9,3,10,0,10,2,0.46153846153846156
17699,9,3,11,0,10,2,0.5076923076923077
17700,9,3,12,0,10,2,0.41538461538461535
17701,9,3,13,0,10,2,0.32307692307692304
17702,9,3,14,0,10,2,0.41538461538461535
17703,9,3,15,0,10,2,0.5538461538461539
17704,9,3,16,0,10,2,0.32307692307692304
17705,9,3,17,0,10,2,0.41538461538461535
17706,9,3,18,0,10,2,0.41538461538461535
17707,9,3,19,0,10,2,0.5076923076923077
17708,9,3,20,0,10,2,0.5538461538461539
17709,9,3,21,0,10,2,0.36923076923076925
17710,9,3,22,0,10,2,0.41538461538461535
17711,9,3,23,0,10,2,0.27692307692307694
17712,10,3,0,0,10,2,0.36923076923076925
17713,10,3,1,0,10,2,0.46153846153846156
17714,10,3,2,0,10,2,0.27692307692307694
17715,10,3,3,0,10,2,0.32307692307692304
17716,10,3,4,0,10,2,0.23076923076923078
17717,10,3,5,0,10,2,0.23076923076923078
17718,10,3,6,0,10,2,0.23076923076923078
17719,10,3,7,0,10,2,0.23076923076923078
17720,10,3,8,0,10,2,0.32307692307692304
17721,10,3,9,0,10,2,0.13846153846153847
17722,10,3,10,0,10,2,0.32307692307692304
17723,10,3,11,0,10,2,0.36923076923076925
17724,10,3,12,0,10,2,0.36923076923076925
17725,10,3,13,0,10,2,0.32307692307692304
17726,10,3,14,0,10,2,0.32307692307692304
17727,10,3,15,0,10,2,0.46153846153846156
17728,10,3,16,0,10,2,0.41538461538461535
17729,10,3,17,0,10,2,0.46153846153846156
17730,10,3,18,0,10,2,0.41538461538461535
17731,10,3,19,0,10,2,0.41538461538461535
17732,10,3,20,0,10,2,0.41538461538461535
17733,10,3,21,0,10,2,0.32307692307692304
17734,10,3,22,0,10,2,0.46153846153846156
17735,10,3,23,0,10,2,0.41538461538461535
17736,11,3,0,0,10,2,0.41538461538461535
17737,11,3,1,0,10,2,0.23076923076923078
17738,11,3,2,0,10,2,0.41538461538461535
17739,11,3,3,0,10,2,0.36923076923076925
17740,11,3,4,0,10,2,0.0
17741,11,3,5,0,10,2,0.27692307692307694
17742,11,3,6,0,10,2,0.09230769230769231
17743,11,3,7,0,10,2,0.09230769230769231
17744,11,3,8,0,10,2,0.32307692307692304
17745,11,3,9,0,10,2,0.09230769230769231
17746,11,3,10,0,10,2,0.27692307692307694
17747,11,3,11,0,10,2,0.32307692307692304
17748,11,3,12,0,10,2,0.18461538461538463
17749,11,3,13,0,10,2,0.32307692307692304
17750,11,3,14,0,10,2,0.32307692307692304
17751,11,3,15,0,10,2,0.5538461538461539
17752,11,3,16,0,10,2,0.46153846153846156
17753,11,3,17,0,10,2,0.18461538461538463
17754,11,3,18,0,10,2,0.41538461538461535
17755,11,3,19,0,10,2,0.5076923076923077
17756,11,3,20,0,10,2,0.5076923076923077
17757,11,3,21,0,10,2,0.32307692307692304
17758,11,3,22,0,10,2,0.46153846153846156
17759,11,3,23,0,10,2,0.41538461538461535
17760,12,3,0,1,10,2,0.23076923076923078
17761,12,3,1,1,10,2,0.36923076923076925
17762,12,3,2,1,10,2,0.27692307692307694
17763,12,3,3,1,10,2,0.27692307692307694
17764,12,3,4,1,10,2,0.046153846153846156
17765,12,3,5,1,10,2,0.18461538461538463
17766,12,3,6,1,10,2,0.13846153846153847
17767,12,3,7,1,10,2,0.046153846153846156
17768,12,3,8,1,10,2,0.046153846153846156
17769,12,3,9,1,10,2,0.0
